trip_id,operator,vehicle_type,start_station_id,end_station_id,start_time,end_time,duration_min,distance_km,fare_inr,user_type,day_type
TRP0000182,Yulu,Bicycle,BLR032,BLR032,2025-01-01 08:18:00,2025-01-01 08:22:36,4.6,0.76,7.3,Subscriber,Weekday
TRP0000183,Yulu,Bicycle,BLR026,BLR026,2025-01-01 06:03:00,2025-01-01 06:13:18,10.3,1.82,10.15,Subscriber,Weekday
TRP0000184,Bounce,Bicycle,BLR038,BLR036,2025-01-01 07:30:00,2025-01-01 08:04:24,34.4,6.34,22.2,Subscriber,Weekday
TRP0000185,Yulu,Bicycle,BLR022,BLR040,2025-01-01 17:15:00,2025-01-01 17:19:42,4.7,1.03,7.35,Subscriber,Weekday
TRP0000186,Yulu,E-Bike,BLR027,BLR027,2025-01-01 16:11:00,2025-01-01 16:21:30,10.5,2.46,25.75,Subscriber,Weekday
TRP0000187,Yulu,Bicycle,BLR027,BLR028,2025-01-01 16:18:00,2025-01-01 16:21:00,3.0,0.65,6.5,Subscriber,Weekday
TRP0000188,Yulu,E-Bike,BLR026,BLR026,2025-01-01 20:53:00,2025-01-01 21:05:36,12.6,3.08,28.9,Subscriber,Weekday
TRP0000189,Bounce,Bicycle,BLR030,BLR012,2025-01-01 17:40:00,2025-01-01 17:45:54,5.9,0.9,7.95,Subscriber,Weekday
TRP0000190,Bounce,E-Scooter,BLR013,BLR012,2025-01-01 19:33:00,2025-01-01 19:36:18,3.3,1.22,14.95,Subscriber,Weekday
TRP0000191,Bounce,Bicycle,BLR024,BLR030,2025-01-01 02:59:00,2025-01-01 03:01:00,2.0,0.3,6.0,Subscriber,Weekday
TRP0000192,Bounce,Bicycle,BLR005,BLR023,2025-01-01 20:36:00,2025-01-01 20:49:06,13.1,1.93,11.55,Subscriber,Weekday
TRP0000193,Yulu,E-Scooter,BLR019,BLR032,2025-01-01 07:35:00,2025-01-01 07:37:42,2.7,0.88,14.05,Casual,Weekday
TRP0000194,Yulu,E-Scooter,BLR023,BLR024,2025-01-01 17:37:00,2025-01-01 17:39:18,2.3,0.87,13.45,Casual,Weekday
TRP0000195,Bounce,E-Scooter,BLR028,BLR001,2025-01-01 20:22:00,2025-01-01 20:26:36,4.6,1.26,16.9,Subscriber,Weekday
TRP0000196,Yulu,Bicycle,BLR041,BLR041,2025-01-01 10:39:00,2025-01-01 10:42:06,3.1,0.54,6.55,Casual,Weekday
TRP0000197,Yulu,E-Bike,BLR026,BLR033,2025-01-01 21:34:00,2025-01-01 21:38:12,4.2,0.91,16.3,Subscriber,Weekday
TRP0000198,Bounce,Bicycle,BLR031,BLR031,2025-01-01 10:00:00,2025-01-01 10:05:54,5.9,0.88,7.95,Subscriber,Weekday
TRP0000199,Bounce,Bicycle,BLR024,BLR023,2025-01-01 09:52:00,2025-01-01 10:00:36,8.6,1.46,9.3,Casual,Weekday
TRP0000200,Yulu,Bicycle,BLR027,BLR027,2025-01-01 10:59:00,2025-01-01 11:01:06,2.1,0.39,6.05,Casual,Weekday
TRP0000201,Yulu,E-Scooter,BLR003,BLR004,2025-01-01 05:42:00,2025-01-01 05:49:48,7.8,2.33,21.7,Casual,Weekday
TRP0000202,Yulu,E-Bike,BLR014,BLR015,2025-01-01 08:07:00,2025-01-01 08:10:06,3.1,0.74,14.65,Casual,Weekday
TRP0000203,Yulu,E-Bike,BLR019,BLR040,2025-01-01 19:50:00,2025-01-01 19:52:00,2.0,0.69,13.0,Subscriber,Weekday
TRP0000204,Yulu,E-Scooter,BLR023,BLR008,2025-01-01 18:45:00,2025-01-01 18:47:00,2.0,0.66,13.0,Casual,Weekday
TRP0000205,Yulu,E-Scooter,BLR002,BLR018,2025-01-01 23:11:00,2025-01-01 23:16:42,5.7,1.85,18.55,Subscriber,Weekday
TRP0000206,Yulu,E-Scooter,BLR007,BLR007,2025-01-01 19:53:00,2025-01-01 20:00:54,7.9,2.57,21.85,Subscriber,Weekday
TRP0000207,Yulu,E-Bike,BLR015,BLR015,2025-01-01 16:44:00,2025-01-01 16:52:18,8.3,1.92,22.45,Subscriber,Weekday
TRP0000208,Yulu,E-Bike,BLR041,BLR041,2025-01-01 06:13:00,2025-01-01 06:21:18,8.3,2.09,22.45,Subscriber,Weekday
TRP0000209,Yulu,E-Bike,BLR017,BLR016,2025-01-01 12:57:00,2025-01-01 13:02:06,5.1,1.64,17.65,Subscriber,Weekday
TRP0000210,Yulu,Bicycle,BLR023,BLR020,2025-01-01 08:56:00,2025-01-01 09:04:30,8.5,1.36,9.25,Subscriber,Weekday
TRP0000211,Bounce,Bicycle,BLR010,BLR010,2025-01-01 03:00:00,2025-01-01 03:03:24,3.4,0.75,6.7,Subscriber,Weekday
TRP0000212,Yulu,E-Bike,BLR027,BLR027,2025-01-01 09:51:00,2025-01-01 09:56:18,5.3,1.37,17.95,Casual,Weekday
TRP0000213,Yulu,Bicycle,BLR016,BLR017,2025-01-01 10:36:00,2025-01-01 10:43:36,7.6,1.35,8.8,Subscriber,Weekday
TRP0000214,Bounce,Bicycle,BLR011,BLR032,2025-01-01 09:01:00,2025-01-01 09:14:18,13.3,2.47,11.65,Subscriber,Weekday
TRP0000215,Bounce,Bicycle,BLR024,BLR024,2025-01-01 17:36:00,2025-01-01 17:42:00,6.0,0.87,8.0,Subscriber,Weekday
TRP0000216,Bounce,Bicycle,BLR001,BLR001,2025-01-01 22:20:00,2025-01-01 22:22:00,2.0,0.3,6.0,Subscriber,Weekday
TRP0000217,Bounce,E-Scooter,BLR001,BLR011,2025-01-01 07:06:00,2025-01-01 07:14:36,8.6,2.99,22.9,Subscriber,Weekday
TRP0000218,Yulu,E-Scooter,BLR012,BLR025,2025-01-01 08:03:00,2025-01-01 08:15:00,12.0,3.71,28.0,Casual,Weekday
TRP0000219,Yulu,E-Bike,BLR002,BLR001,2025-01-01 16:27:00,2025-01-01 16:34:18,7.3,2.49,20.95,Subscriber,Weekday
TRP0000220,Bounce,Bicycle,BLR005,BLR038,2025-01-01 19:31:00,2025-01-01 19:33:48,2.8,0.58,6.4,Subscriber,Weekday
TRP0000221,Yulu,Bicycle,BLR018,BLR037,2025-01-01 04:46:00,2025-01-01 04:53:54,7.9,1.43,8.95,Subscriber,Weekday
TRP0000222,Yulu,E-Bike,BLR033,BLR037,2025-01-01 01:07:00,2025-01-01 01:12:30,5.5,1.9,18.25,Casual,Weekday
TRP0000223,Yulu,E-Scooter,BLR026,BLR042,2025-01-01 19:55:00,2025-01-01 19:57:00,2.0,0.51,13.0,Subscriber,Weekday
TRP0000224,Bounce,Bicycle,BLR024,BLR007,2025-01-01 05:05:00,2025-01-01 05:10:24,5.4,0.88,7.7,Casual,Weekday
TRP0000225,Yulu,Bicycle,BLR016,BLR026,2025-01-01 10:46:00,2025-01-01 10:53:54,7.9,1.81,8.95,Casual,Weekday
TRP0000226,Yulu,E-Bike,BLR040,BLR041,2025-01-01 17:23:00,2025-01-01 17:25:00,2.0,0.56,13.0,Subscriber,Weekday
TRP0000227,Yulu,Bicycle,BLR020,BLR020,2025-01-01 19:12:00,2025-01-01 19:28:36,16.6,2.38,13.3,Subscriber,Weekday
TRP0000228,Bounce,Bicycle,BLR004,BLR001,2025-01-01 20:53:00,2025-01-01 20:58:42,5.7,1.05,7.85,Subscriber,Weekday
TRP0000229,Yulu,Bicycle,BLR027,BLR028,2025-01-01 19:58:00,2025-01-01 20:13:42,15.7,3.38,12.85,Subscriber,Weekday
TRP0000230,Bounce,E-Bike,BLR005,BLR003,2025-01-01 16:12:00,2025-01-01 16:14:00,2.0,0.32,13.0,Subscriber,Weekday
TRP0000231,Yulu,Bicycle,BLR018,BLR040,2025-01-01 09:22:00,2025-01-01 09:53:36,31.6,5.22,20.8,Subscriber,Weekday
TRP0000232,Bounce,E-Scooter,BLR024,BLR023,2025-01-01 09:43:00,2025-01-01 09:48:24,5.4,1.46,18.1,Subscriber,Weekday
TRP0000233,Yulu,E-Bike,BLR037,BLR027,2025-01-01 19:56:00,2025-01-01 19:58:00,2.0,0.35,13.0,Subscriber,Weekday
TRP0000234,Yulu,Bicycle,BLR023,BLR024,2025-01-01 17:40:00,2025-01-01 17:42:00,2.0,0.3,6.0,Subscriber,Weekday
TRP0000235,Bounce,E-Bike,BLR030,BLR008,2025-01-01 21:54:00,2025-01-01 21:59:54,5.9,1.64,18.85,Subscriber,Weekday
TRP0000236,Bounce,Bicycle,BLR042,BLR042,2025-01-01 21:35:00,2025-01-01 21:46:48,11.8,1.98,10.9,Casual,Weekday
TRP0000237,Yulu,Bicycle,BLR007,BLR010,2025-01-01 17:53:00,2025-01-01 17:56:36,3.6,0.74,6.8,Subscriber,Weekday
TRP0000238,Yulu,Bicycle,BLR015,BLR021,2025-01-01 16:05:00,2025-01-01 16:07:18,2.3,0.43,6.15,Casual,Weekday
TRP0000239,Yulu,Bicycle,BLR020,BLR040,2025-01-01 00:39:00,2025-01-01 00:51:00,12.0,1.8,11.0,Subscriber,Weekday
TRP0000240,Bounce,E-Scooter,BLR021,BLR001,2025-01-01 17:17:00,2025-01-01 17:20:48,3.8,1.24,15.7,Subscriber,Weekday
TRP0000241,Bounce,Bicycle,BLR021,BLR021,2025-01-01 07:10:00,2025-01-01 07:17:06,7.1,1.32,8.55,Subscriber,Weekday
TRP0000242,Bounce,E-Scooter,BLR039,BLR016,2025-01-01 21:08:00,2025-01-01 21:19:42,11.7,3.66,27.55,Subscriber,Weekday
TRP0000243,Bounce,Bicycle,BLR030,BLR020,2025-01-01 20:30:00,2025-01-01 20:44:36,14.6,2.34,12.3,Subscriber,Weekday
TRP0000244,Yulu,E-Bike,BLR027,BLR040,2025-01-01 08:05:00,2025-01-01 08:07:48,2.8,0.85,14.2,Subscriber,Weekday
TRP0000245,Yulu,E-Scooter,BLR017,BLR017,2025-01-01 19:23:00,2025-01-01 19:33:12,10.2,2.81,25.3,Casual,Weekday
TRP0000246,Yulu,E-Bike,BLR033,BLR033,2025-01-01 01:48:00,2025-01-01 01:53:48,5.8,1.35,18.7,Casual,Weekday
TRP0000247,Yulu,E-Scooter,BLR041,BLR015,2025-01-01 09:12:00,2025-01-01 09:16:42,4.7,1.18,17.05,Subscriber,Weekday
TRP0000248,Yulu,Bicycle,BLR033,BLR008,2025-01-01 03:45:00,2025-01-01 03:55:12,10.2,1.66,10.1,Subscriber,Weekday
TRP0000249,Bounce,E-Scooter,BLR001,BLR040,2025-01-01 21:50:00,2025-01-01 21:55:24,5.4,1.53,18.1,Subscriber,Weekday
TRP0000250,Bounce,E-Scooter,BLR028,BLR016,2025-01-01 18:34:00,2025-01-01 18:41:48,7.8,2.43,21.7,Subscriber,Weekday
TRP0000251,Yulu,E-Scooter,BLR002,BLR034,2025-01-01 09:16:00,2025-01-01 09:28:30,12.5,3.19,28.75,Casual,Weekday
TRP0000252,Yulu,E-Scooter,BLR014,BLR015,2025-01-01 18:30:00,2025-01-01 18:33:42,3.7,1.42,15.55,Casual,Weekday
TRP0000253,Yulu,Bicycle,BLR003,BLR003,2025-01-01 18:35:00,2025-01-01 18:39:00,4.0,0.78,7.0,Casual,Weekday
TRP0000254,Yulu,Bicycle,BLR027,BLR012,2025-01-01 10:31:00,2025-01-01 10:40:00,9.0,1.92,9.5,Subscriber,Weekday
TRP0000255,Bounce,Bicycle,BLR029,BLR030,2025-01-01 03:24:00,2025-01-01 03:26:00,2.0,0.35,6.0,Casual,Weekday
TRP0000256,Bounce,E-Scooter,BLR006,BLR010,2025-01-01 15:19:00,2025-01-01 15:21:12,2.2,0.73,13.3,Casual,Weekday
TRP0000257,Yulu,E-Bike,BLR019,BLR021,2025-01-01 16:33:00,2025-01-01 16:50:36,17.6,5.08,36.4,Subscriber,Weekday
TRP0000258,Yulu,E-Scooter,BLR022,BLR040,2025-01-01 08:04:00,2025-01-01 08:10:24,6.4,2.34,19.6,Subscriber,Weekday
TRP0000259,Yulu,Bicycle,BLR019,BLR018,2025-01-01 18:00:00,2025-01-01 18:13:54,13.9,2.66,11.95,Subscriber,Weekday
TRP0000260,Bounce,Bicycle,BLR006,BLR005,2025-01-01 17:27:00,2025-01-01 17:35:00,8.0,1.55,9.0,Subscriber,Weekday
TRP0000261,Bounce,Bicycle,BLR021,BLR029,2025-01-01 18:41:00,2025-01-01 18:46:06,5.1,1.18,7.55,Casual,Weekday
TRP0000262,Bounce,E-Scooter,BLR031,BLR001,2025-01-01 09:06:00,2025-01-01 09:17:18,11.3,3.28,26.95,Casual,Weekday
TRP0000263,Yulu,Bicycle,BLR003,BLR003,2025-01-01 09:41:00,2025-01-01 09:47:00,6.0,1.35,8.0,Casual,Weekday
TRP0000264,Bounce,Bicycle,BLR004,BLR003,2025-01-01 22:48:00,2025-01-01 22:53:06,5.1,0.98,7.55,Subscriber,Weekday
TRP0000265,Yulu,E-Scooter,BLR018,BLR001,2025-01-01 22:28:00,2025-01-01 22:32:42,4.7,1.55,17.05,Subscriber,Weekday
TRP0000266,Yulu,Bicycle,BLR040,BLR030,2025-01-01 09:24:00,2025-01-01 09:31:18,7.3,1.57,8.65,Subscriber,Weekday
TRP0000267,Bounce,E-Scooter,BLR028,BLR040,2025-01-01 14:25:00,2025-01-01 14:27:12,2.2,0.54,13.3,Subscriber,Weekday
TRP0000268,Bounce,Bicycle,BLR029,BLR031,2025-01-01 09:14:00,2025-01-01 09:39:18,25.3,4.62,17.65,Casual,Weekday
TRP0000269,Yulu,E-Bike,BLR019,BLR011,2025-01-01 18:40:00,2025-01-01 18:49:00,9.0,2.79,23.5,Subscriber,Weekday
TRP0000270,Yulu,Bicycle,BLR026,BLR018,2025-01-01 21:12:00,2025-01-01 21:17:48,5.8,1.24,7.9,Casual,Weekday
TRP0000271,Bounce,E-Scooter,BLR001,BLR038,2025-01-01 07:22:00,2025-01-01 07:24:12,2.2,0.6,13.3,Subscriber,Weekday
TRP0000272,Bounce,Bicycle,BLR028,BLR033,2025-01-01 16:06:00,2025-01-01 16:08:54,2.9,0.56,6.45,Subscriber,Weekday
TRP0000273,Bounce,Bicycle,BLR039,BLR001,2025-01-01 17:35:00,2025-01-01 17:38:18,3.3,0.65,6.65,Casual,Weekday
TRP0000274,Yulu,Bicycle,BLR027,BLR030,2025-01-01 17:40:00,2025-01-01 17:42:00,2.0,0.3,6.0,Subscriber,Weekday
TRP0000275,Bounce,E-Bike,BLR036,BLR036,2025-01-01 08:59:00,2025-01-01 09:01:42,2.7,0.84,14.05,Subscriber,Weekday
TRP0000276,Bounce,E-Scooter,BLR030,BLR029,2025-01-01 08:32:00,2025-01-01 08:43:42,11.7,3.96,27.55,Casual,Weekday
TRP0000277,Bounce,E-Bike,BLR006,BLR006,2025-01-01 10:16:00,2025-01-01 10:18:30,2.5,0.75,13.75,Subscriber,Weekday
TRP0000278,Bounce,E-Bike,BLR038,BLR038,2025-01-01 20:41:00,2025-01-01 20:53:48,12.8,2.87,29.2,Subscriber,Weekday
TRP0000279,Yulu,Bicycle,BLR003,BLR037,2025-01-01 00:58:00,2025-01-01 01:06:48,8.8,1.4,9.4,Casual,Weekday
TRP0000280,Bounce,Bicycle,BLR024,BLR023,2025-01-01 11:25:00,2025-01-01 11:27:00,2.0,0.35,6.0,Casual,Weekday
TRP0000281,Yulu,E-Bike,BLR007,BLR008,2025-01-01 16:32:00,2025-01-01 16:37:42,5.7,1.24,18.55,Casual,Weekday
TRP0000282,Bounce,E-Scooter,BLR001,BLR001,2025-01-01 19:15:00,2025-01-01 19:23:24,8.4,3.24,22.6,Subscriber,Weekday
TRP0000283,Bounce,Bicycle,BLR021,BLR010,2025-01-01 10:07:00,2025-01-01 10:17:30,10.5,2.07,10.25,Casual,Weekday
TRP0000284,Yulu,E-Bike,BLR016,BLR041,2025-01-01 14:02:00,2025-01-01 14:22:30,20.5,4.57,40.75,Subscriber,Weekday
TRP0000285,Yulu,E-Bike,BLR023,BLR024,2025-01-01 18:23:00,2025-01-01 18:25:00,2.0,0.49,13.0,Casual,Weekday
TRP0000286,Yulu,E-Scooter,BLR026,BLR032,2025-01-01 20:45:00,2025-01-01 20:47:00,2.0,0.61,13.0,Casual,Weekday
TRP0000287,Yulu,Bicycle,BLR002,BLR002,2025-01-01 04:35:00,2025-01-01 04:47:12,12.2,2.19,11.1,Casual,Weekday
TRP0000288,Bounce,E-Scooter,BLR006,BLR014,2025-01-01 10:26:00,2025-01-01 10:38:00,12.0,3.69,28.0,Subscriber,Weekday
TRP0000289,Yulu,Bicycle,BLR025,BLR025,2025-01-01 18:36:00,2025-01-01 18:51:42,15.7,2.58,12.85,Subscriber,Weekday
TRP0000290,Yulu,Bicycle,BLR018,BLR014,2025-01-01 21:13:00,2025-01-01 21:15:00,2.0,0.3,6.0,Subscriber,Weekday
TRP0000291,Bounce,Bicycle,BLR030,BLR038,2025-01-01 09:50:00,2025-01-01 10:16:12,26.2,4.19,18.1,Casual,Weekday
TRP0000292,Bounce,E-Scooter,BLR028,BLR027,2025-01-01 19:33:00,2025-01-01 19:35:00,2.0,0.43,13.0,Subscriber,Weekday
TRP0000293,Yulu,Bicycle,BLR035,BLR035,2025-01-01 15:10:00,2025-01-01 15:16:06,6.1,1.12,8.05,Casual,Weekday
TRP0000294,Bounce,E-Scooter,BLR029,BLR014,2025-01-01 11:20:00,2025-01-01 11:27:12,7.2,2.38,20.8,Casual,Weekday
TRP0000295,Bounce,E-Scooter,BLR021,BLR022,2025-01-01 19:43:00,2025-01-01 19:48:48,5.8,1.72,18.7,Subscriber,Weekday
TRP0000296,Bounce,Bicycle,BLR029,BLR029,2025-01-01 22:55:00,2025-01-01 23:02:24,7.4,1.37,8.7,Subscriber,Weekday
TRP0000297,Bounce,Bicycle,BLR005,BLR006,2025-01-02 10:56:00,2025-01-02 11:01:36,5.6,1.05,7.8,Subscriber,Weekday
TRP0000298,Bounce,E-Scooter,BLR034,BLR021,2025-01-02 17:57:00,2025-01-02 17:59:00,2.0,0.75,13.0,Casual,Weekday
TRP0000299,Bounce,E-Scooter,BLR013,BLR002,2025-01-02 04:37:00,2025-01-02 04:39:00,2.0,0.44,13.0,Subscriber,Weekday
TRP0000300,Bounce,Bicycle,BLR010,BLR010,2025-01-02 08:47:00,2025-01-02 08:53:30,6.5,1.44,8.25,Casual,Weekday
TRP0000301,Bounce,Bicycle,BLR024,BLR012,2025-01-02 09:18:00,2025-01-02 09:31:24,13.4,2.07,11.7,Subscriber,Weekday
TRP0000302,Yulu,E-Scooter,BLR032,BLR021,2025-01-02 05:53:00,2025-01-02 05:59:18,6.3,1.6,19.45,Subscriber,Weekday
TRP0000303,Yulu,E-Scooter,BLR003,BLR003,2025-01-02 18:39:00,2025-01-02 18:45:06,6.1,1.66,19.15,Casual,Weekday
TRP0000304,Yulu,E-Scooter,BLR026,BLR042,2025-01-02 09:54:00,2025-01-02 09:58:06,4.1,1.55,16.15,Subscriber,Weekday
TRP0000305,Bounce,Bicycle,BLR006,BLR016,2025-01-02 16:12:00,2025-01-02 16:20:42,8.7,1.85,9.35,Subscriber,Weekday
TRP0000306,Yulu,Bicycle,BLR002,BLR002,2025-01-02 19:02:00,2025-01-02 19:04:00,2.0,0.33,6.0,Subscriber,Weekday
TRP0000307,Yulu,E-Bike,BLR003,BLR004,2025-01-02 14:56:00,2025-01-02 15:05:30,9.5,2.23,24.25,Casual,Weekday
TRP0000308,Bounce,E-Bike,BLR034,BLR016,2025-01-02 19:24:00,2025-01-02 19:34:00,10.0,2.72,25.0,Subscriber,Weekday
TRP0000309,Bounce,Bicycle,BLR006,BLR005,2025-01-02 02:37:00,2025-01-02 02:50:42,13.7,2.22,11.85,Casual,Weekday
TRP0000310,Yulu,E-Bike,BLR002,BLR002,2025-01-02 07:53:00,2025-01-02 07:55:00,2.0,0.3,13.0,Casual,Weekday
TRP0000311,Yulu,E-Bike,BLR022,BLR017,2025-01-02 20:44:00,2025-01-02 20:48:12,4.2,1.35,16.3,Subscriber,Weekday
TRP0000312,Yulu,E-Scooter,BLR035,BLR005,2025-01-02 20:52:00,2025-01-02 20:54:00,2.0,0.44,13.0,Subscriber,Weekday
TRP0000313,Yulu,E-Scooter,BLR014,BLR028,2025-01-02 23:02:00,2025-01-02 23:04:00,2.0,0.32,13.0,Casual,Weekday
TRP0000314,Bounce,E-Scooter,BLR021,BLR001,2025-01-02 20:34:00,2025-01-02 20:36:00,2.0,0.69,13.0,Subscriber,Weekday
TRP0000315,Yulu,E-Bike,BLR002,BLR036,2025-01-02 20:43:00,2025-01-02 20:46:18,3.3,0.96,14.95,Casual,Weekday
TRP0000316,Yulu,E-Scooter,BLR022,BLR028,2025-01-02 22:04:00,2025-01-02 22:06:00,2.0,0.41,13.0,Subscriber,Weekday
TRP0000317,Yulu,E-Scooter,BLR026,BLR025,2025-01-02 18:00:00,2025-01-02 18:04:06,4.1,1.53,16.15,Casual,Weekday
TRP0000318,Yulu,E-Scooter,BLR026,BLR021,2025-01-02 19:57:00,2025-01-02 20:08:00,11.0,3.17,26.5,Subscriber,Weekday
TRP0000319,Yulu,Bicycle,BLR017,BLR016,2025-01-02 07:50:00,2025-01-02 07:58:12,8.2,1.43,9.1,Subscriber,Weekday
TRP0000320,Yulu,E-Bike,BLR017,BLR010,2025-01-02 19:28:00,2025-01-02 19:40:48,12.8,3.59,29.2,Subscriber,Weekday
TRP0000321,Bounce,Bicycle,BLR005,BLR017,2025-01-02 15:47:00,2025-01-02 15:49:30,2.5,0.4,6.25,Casual,Weekday
TRP0000322,Yulu,Bicycle,BLR019,BLR029,2025-01-02 17:22:00,2025-01-02 17:35:24,13.4,2.63,11.7,Casual,Weekday
TRP0000323,Bounce,Bicycle,BLR005,BLR012,2025-01-02 17:22:00,2025-01-02 17:24:00,2.0,0.36,6.0,Casual,Weekday
TRP0000324,Bounce,E-Bike,BLR031,BLR016,2025-01-02 19:21:00,2025-01-02 19:35:18,14.3,3.12,31.45,Subscriber,Weekday
TRP0000325,Yulu,E-Bike,BLR041,BLR012,2025-01-02 17:46:00,2025-01-02 17:53:30,7.5,1.65,21.25,Casual,Weekday
TRP0000326,Yulu,Bicycle,BLR041,BLR040,2025-01-02 08:39:00,2025-01-02 08:44:54,5.9,1.02,7.95,Subscriber,Weekday
TRP0000327,Bounce,E-Scooter,BLR036,BLR036,2025-01-02 20:25:00,2025-01-02 20:27:00,2.0,0.35,13.0,Casual,Weekday
TRP0000328,Yulu,E-Bike,BLR026,BLR026,2025-01-02 08:06:00,2025-01-02 08:11:30,5.5,1.35,18.25,Subscriber,Weekday
TRP0000329,Bounce,Bicycle,BLR029,BLR014,2025-01-02 08:47:00,2025-01-02 09:05:18,18.3,3.97,14.15,Casual,Weekday
TRP0000330,Yulu,E-Scooter,BLR016,BLR010,2025-01-02 08:52:00,2025-01-02 08:56:36,4.6,1.28,16.9,Subscriber,Weekday
TRP0000331,Yulu,Bicycle,BLR027,BLR012,2025-01-02 18:43:00,2025-01-02 18:55:12,12.2,2.26,11.1,Subscriber,Weekday
TRP0000332,Yulu,E-Scooter,BLR022,BLR042,2025-01-02 08:47:00,2025-01-02 08:49:00,2.0,0.3,13.0,Subscriber,Weekday
TRP0000333,Yulu,Bicycle,BLR023,BLR014,2025-01-02 19:36:00,2025-01-02 19:46:06,10.1,1.85,10.05,Casual,Weekday
TRP0000334,Bounce,E-Scooter,BLR031,BLR010,2025-01-02 21:41:00,2025-01-02 21:43:18,2.3,0.89,13.45,Subscriber,Weekday
TRP0000335,Yulu,E-Bike,BLR016,BLR010,2025-01-02 09:05:00,2025-01-02 09:13:18,8.3,2.05,22.45,Subscriber,Weekday
TRP0000336,Yulu,E-Scooter,BLR017,BLR017,2025-01-02 17:37:00,2025-01-02 17:40:24,3.4,1.33,15.1,Casual,Weekday
TRP0000337,Yulu,E-Bike,BLR040,BLR039,2025-01-02 06:54:00,2025-01-02 06:59:42,5.7,1.24,18.55,Subscriber,Weekday
TRP0000338,Yulu,E-Scooter,BLR003,BLR003,2025-01-02 09:29:00,2025-01-02 09:34:42,5.7,2.1,18.55,Subscriber,Weekday
TRP0000339,Yulu,Bicycle,BLR023,BLR038,2025-01-02 22:45:00,2025-01-02 22:59:18,14.3,2.23,12.15,Subscriber,Weekday
TRP0000340,Bounce,Bicycle,BLR039,BLR030,2025-01-02 09:04:00,2025-01-02 09:08:42,4.7,0.79,7.35,Subscriber,Weekday
TRP0000341,Yulu,E-Bike,BLR027,BLR027,2025-01-02 10:54:00,2025-01-02 10:59:18,5.3,1.36,17.95,Casual,Weekday
TRP0000342,Yulu,E-Bike,BLR025,BLR026,2025-01-02 10:01:00,2025-01-02 10:12:30,11.5,3.82,27.25,Subscriber,Weekday
TRP0000343,Yulu,E-Scooter,BLR014,BLR016,2025-01-02 20:58:00,2025-01-02 21:06:06,8.1,3.12,22.15,Casual,Weekday
TRP0000344,Yulu,Bicycle,BLR018,BLR002,2025-01-02 21:31:00,2025-01-02 21:54:12,23.2,3.72,16.6,Subscriber,Weekday
TRP0000345,Yulu,Bicycle,BLR035,BLR016,2025-01-02 19:46:00,2025-01-02 20:03:00,17.0,3.42,13.5,Casual,Weekday
TRP0000346,Yulu,Bicycle,BLR025,BLR026,2025-01-02 18:22:00,2025-01-02 18:33:48,11.8,2.26,10.9,Casual,Weekday
TRP0000347,Bounce,E-Scooter,BLR024,BLR024,2025-01-02 14:00:00,2025-01-02 14:05:00,5.0,1.42,17.5,Subscriber,Weekday
TRP0000348,Bounce,E-Scooter,BLR005,BLR006,2025-01-02 08:54:00,2025-01-02 09:10:36,16.6,4.03,34.9,Subscriber,Weekday
TRP0000349,Bounce,Bicycle,BLR001,BLR016,2025-01-02 18:21:00,2025-01-02 18:24:48,3.8,0.79,6.9,Subscriber,Weekday
TRP0000350,Yulu,E-Bike,BLR041,BLR006,2025-01-02 10:12:00,2025-01-02 10:37:42,25.7,5.83,48.55,Subscriber,Weekday
TRP0000351,Yulu,Bicycle,BLR019,BLR018,2025-01-02 18:18:00,2025-01-02 18:24:18,6.3,1.47,8.15,Subscriber,Weekday
TRP0000352,Yulu,E-Bike,BLR027,BLR027,2025-01-02 07:40:00,2025-01-02 07:42:00,2.0,0.3,13.0,Casual,Weekday
TRP0000353,Bounce,Bicycle,BLR004,BLR004,2025-01-02 19:28:00,2025-01-02 19:32:30,4.5,0.88,7.25,Subscriber,Weekday
TRP0000354,Bounce,E-Scooter,BLR029,BLR008,2025-01-02 23:30:00,2025-01-02 23:33:36,3.6,1.37,15.4,Subscriber,Weekday
TRP0000355,Yulu,E-Bike,BLR040,BLR033,2025-01-02 18:17:00,2025-01-02 18:22:42,5.7,1.53,18.55,Casual,Weekday
TRP0000356,Yulu,E-Scooter,BLR026,BLR025,2025-01-02 20:39:00,2025-01-02 20:46:12,7.2,2.51,20.8,Casual,Weekday
TRP0000357,Bounce,Bicycle,BLR006,BLR040,2025-01-02 20:08:00,2025-01-02 20:36:36,28.6,6.66,19.3,Casual,Weekday
TRP0000358,Yulu,E-Bike,BLR026,BLR026,2025-01-02 04:22:00,2025-01-02 04:36:36,14.6,3.6,31.9,Casual,Weekday
TRP0000359,Bounce,E-Scooter,BLR031,BLR033,2025-01-02 01:44:00,2025-01-02 01:50:36,6.6,2.13,19.9,Casual,Weekday
TRP0000360,Bounce,E-Scooter,BLR021,BLR008,2025-01-02 16:04:00,2025-01-02 16:07:06,3.1,1.16,14.65,Casual,Weekday
TRP0000361,Yulu,E-Scooter,BLR037,BLR037,2025-01-02 09:46:00,2025-01-02 09:52:24,6.4,1.84,19.6,Subscriber,Weekday
TRP0000362,Bounce,E-Scooter,BLR028,BLR028,2025-01-02 06:11:00,2025-01-02 06:20:24,9.4,2.51,24.1,Subscriber,Weekday
TRP0000363,Bounce,Bicycle,BLR038,BLR004,2025-01-02 17:58:00,2025-01-02 18:06:00,8.0,1.26,9.0,Casual,Weekday
